CustomerID,frequency,recency,T,monetary_value
15452,2.0,235.0,264.0,145.74
15453,6.0,186.0,187.0,198.55
15454,0.0,0.0,362.0,0.0
15456,1.0,76.0,359.0,204.0
15457,0.0,0.0,262.0,0.0
15458,0.0,0.0,25.0,0.0
15460,0.0,0.0,354.0,0.0
15462,2.0,93.0,187.0,64.8
15463,0.0,0.0,29.0,0.0
15464,0.0,0.0,338.0,0.0
15465,17.0,350.0,369.0,401.11
15466,0.0,0.0,85.0,0.0
15467,2.0,143.0,152.0,118.23
15468,0.0,0.0,51.0,0.0
15469,1.0,70.0,120.0,234.25
15471,0.0,0.0,2.0,0.0
15472,0.0,0.0,113.0,0.0
15473,3.0,46.0,60.0,374.0
15475,0.0,0.0,77.0,0.0
15478,1.0,16.0,56.0,614.59
15480,0.0,0.0,116.0,0.0
15483,1.0,105.0,266.0,118.96
15484,3.0,77.0,78.0,652.6
15485,2.0,343.0,373.0,812.46
15488,0.0,0.0,92.0,0.0
15489,2.0,189.0,211.0,393.01
15491,4.0,140.0,235.0,519.41
15492,1.0,46.0,74.0,171.72
15493,3.0,238.0,270.0,487.68
15494,1.0,100.0,121.0,171.85
15497,1.0,302.0,319.0,291.6
15498,16.0,364.0,366.0,771.23
15500,3.0,73.0,81.0,241.85
15503,0.0,0.0,362.0,0.0
15504,0.0,0.0,81.0,0.0
15505,4.0,103.0,155.0,666.7
15506,2.0,116.0,138.0,384.96
15507,0.0,0.0,171.0,0.0
15508,3.0,46.0,235.0,229.62
15510,0.0,0.0,330.0,0.0
15511,4.0,74.0,85.0,176.58
15512,1.0,204.0,359.0,19.8
15513,14.0,340.0,373.0,1028.66
15514,7.0,352.0,364.0,365.9
15516,1.0,2.0,46.0,8.67
15517,0.0,0.0,233.0,0.0
15518,6.0,268.0,332.0,258.95
15520,0.0,0.0,1.0,0.0
15521,5.0,214.0,254.0,504.9
15522,1.0,55.0,87.0,138.94
15523,0.0,0.0,84.0,0.0
15524,0.0,0.0,24.0,0.0
15525,2.0,371.0,373.0,256.0
15526,0.0,0.0,33.0,0.0
15527,7.0,336.0,354.0,315.48
15528,0.0,0.0,254.0,0.0
15529,10.0,344.0,366.0,369.96
15530,3.0,225.0,246.0,316.41
15531,1.0,22.0,30.0,485.13
15532,3.0,333.0,358.0,408.19
15533,2.0,70.0,89.0,178.96
15535,2.0,154.0,327.0,121.93
15537,0.0,0.0,163.0,0.0
15539,0.0,0.0,7.0,0.0
15540,0.0,0.0,11.0,0.0
15541,0.0,0.0,114.0,0.0
15543,0.0,0.0,288.0,0.0
15544,8.0,363.0,372.0,399.02
15545,1.0,317.0,371.0,157.39
15547,11.0,355.0,362.0,380.68
15549,2.0,239.0,316.0,375.58
15550,3.0,297.0,301.0,145.91
15551,0.0,0.0,36.0,0.0
15552,0.0,0.0,217.0,0.0
15553,0.0,0.0,60.0,0.0
15554,0.0,0.0,277.0,0.0
15555,15.0,357.0,369.0,307.12
15556,0.0,0.0,24.0,0.0
15557,0.0,0.0,28.0,0.0
15561,2.0,204.0,215.0,267.42
15562,0.0,0.0,351.0,0.0
15563,2.0,336.0,358.0,565.12
15565,1.0,20.0,70.0,84.36
15567,0.0,0.0,18.0,0.0
15568,2.0,71.0,73.0,264.99
15569,3.0,229.0,332.0,362.4
15570,11.0,362.0,369.0,331.62
15571,3.0,67.0,78.0,149.36
15572,4.0,274.0,278.0,526.74
15573,1.0,54.0,85.0,196.75
15574,2.0,195.0,372.0,163.3
15576,0.0,0.0,37.0,0.0
15577,1.0,154.0,305.0,229.23
15578,0.0,0.0,162.0,0.0
15579,1.0,245.0,313.0,149.0
15581,11.0,246.0,366.0,309.78
15582,2.0,196.0,220.0,189.65
15584,3.0,139.0,162.0,190.15
15585,0.0,0.0,176.0,0.0
15587,3.0,301.0,351.0,189.6
15589,1.0,55.0,310.0,293.58
15592,0.0,0.0,46.0,0.0
15593,0.0,0.0,70.0,0.0
15594,4.0,219.0,234.0,375.97
15596,4.0,265.0,365.0,251.07
15597,0.0,0.0,35.0,0.0
15598,0.0,0.0,53.0,0.0
15599,1.0,178.0,204.0,312.91
15601,13.0,361.0,372.0,462.17
15602,8.0,360.0,368.0,150.66
15603,0.0,0.0,78.0,0.0
15604,0.0,0.0,52.0,0.0
15605,4.0,337.0,373.0,250.84
15606,8.0,263.0,324.0,326.82
15607,0.0,0.0,336.0,0.0
15608,2.0,92.0,120.0,404.0
15609,0.0,0.0,184.0,0.0
15610,0.0,0.0,51.0,0.0
15611,11.0,325.0,334.0,135.2
15612,1.0,25.0,61.0,125.5
15615,16.0,349.0,359.0,582.41
15618,2.0,104.0,136.0,277.01
15619,0.0,0.0,10.0,0.0
15620,2.0,302.0,358.0,564.34
15621,2.0,17.0,21.0,364.88
15622,4.0,239.0,282.0,783.39
15623,0.0,0.0,141.0,0.0
15624,3.0,140.0,256.0,134.74
15625,3.0,132.0,235.0,279.64
15626,1.0,255.0,329.0,393.92
15628,8.0,362.0,366.0,318.88
15630,1.0,159.0,204.0,789.49
15632,7.0,259.0,274.0,412.95
15634,0.0,0.0,17.0,0.0
15636,1.0,193.0,282.0,418.06
15637,0.0,0.0,52.0,0.0
15639,0.0,0.0,134.0,0.0
15640,14.0,368.0,372.0,870.14
15641,3.0,254.0,359.0,526.28
15643,1.0,91.0,282.0,326.9
15644,2.0,95.0,261.0,287.19
15645,0.0,0.0,18.0,0.0
15646,2.0,215.0,372.0,128.92
15648,1.0,63.0,267.0,340.5
15649,1.0,31.0,367.0,306.0
15651,1.0,224.0,260.0,418.98
15652,0.0,0.0,91.0,0.0
15653,1.0,23.0,115.0,829.44
15654,1.0,17.0,26.0,327.51
15655,0.0,0.0,243.0,0.0
15656,3.0,239.0,284.0,168.52
15657,0.0,0.0,22.0,0.0
15658,4.0,182.0,372.0,179.48
15659,0.0,0.0,43.0,0.0
15660,5.0,340.0,365.0,278.31
15661,1.0,21.0,338.0,193.8
15663,0.0,0.0,106.0,0.0
15664,0.0,0.0,50.0,0.0
15665,1.0,75.0,243.0,765.79
15667,0.0,0.0,39.0,0.0
15668,0.0,0.0,217.0,0.0
15669,3.0,223.0,263.0,161.85
15670,0.0,0.0,296.0,0.0
15671,6.0,252.0,270.0,383.49
15673,3.0,239.0,327.0,637.02
15674,4.0,181.0,254.0,522.87
15675,2.0,199.0,280.0,139.34
15676,2.0,265.0,283.0,1268.98
15677,0.0,0.0,49.0,0.0
15678,0.0,0.0,52.0,0.0
15679,3.0,158.0,182.0,201.02
15680,2.0,357.0,366.0,427.4
15681,3.0,255.0,280.0,360.16
15683,0.0,0.0,117.0,0.0
15687,7.0,322.0,330.0,377.09
15689,1.0,242.0,361.0,150.6
15690,1.0,96.0,100.0,128.76
15691,0.0,0.0,252.0,0.0
15692,0.0,0.0,28.0,0.0
15694,13.0,372.0,372.0,474.85
15695,0.0,0.0,266.0,0.0
15696,7.0,293.0,326.0,320.43
15699,0.0,0.0,17.0,0.0
15700,1.0,1.0,173.0,3.9
15701,3.0,108.0,110.0,228.38
15703,0.0,0.0,264.0,0.0
15704,2.0,75.0,215.0,677.38
15705,0.0,0.0,201.0,0.0
15706,3.0,53.0,116.0,203.5
15707,3.0,51.0,86.0,259.6
15708,6.0,329.0,369.0,502.26
15709,0.0,0.0,283.0,0.0
15712,4.0,278.0,287.0,193.14
15713,1.0,223.0,366.0,185.55
15714,1.0,66.0,77.0,198.4
15716,3.0,224.0,369.0,190.57
15717,0.0,0.0,234.0,0.0
15719,12.0,305.0,337.0,384.38
15720,0.0,0.0,24.0,0.0
15721,0.0,0.0,11.0,0.0
15722,3.0,255.0,290.0,632.84
15723,0.0,0.0,364.0,0.0
15724,1.0,83.0,284.0,114.6
15725,0.0,0.0,15.0,0.0
15727,6.0,343.0,359.0,607.02
15729,0.0,0.0,212.0,0.0
15730,2.0,141.0,206.0,326.73
15732,1.0,160.0,372.0,156.02
15733,0.0,0.0,282.0,0.0
15734,1.0,86.0,200.0,760.8
15737,6.0,228.0,242.0,121.54
15738,14.0,354.0,372.0,320.2
15739,0.0,0.0,66.0,0.0
15740,0.0,0.0,49.0,0.0
15743,3.0,168.0,184.0,153.97
15744,0.0,0.0,77.0,0.0
15745,3.0,217.0,236.0,263.91
15746,0.0,0.0,134.0,0.0
15747,2.0,160.0,172.0,365.7
15748,0.0,0.0,40.0,0.0
15750,6.0,364.0,366.0,354.16
15752,6.0,333.0,372.0,396.29
15753,0.0,0.0,304.0,0.0
15754,2.0,195.0,246.0,183.38
15755,5.0,284.0,294.0,409.91
15756,3.0,188.0,249.0,136.46
15757,1.0,152.0,217.0,453.06
15758,0.0,0.0,24.0,0.0
15759,2.0,140.0,358.0,77.9
15762,1.0,12.0,77.0,268.44
15763,1.0,46.0,77.0,564.43
15764,3.0,188.0,276.0,719.68
15766,0.0,0.0,64.0,0.0
15768,2.0,110.0,225.0,133.74
15773,0.0,0.0,5.0,0.0
15774,0.0,0.0,68.0,0.0
15775,0.0,0.0,245.0,0.0
15776,0.0,0.0,133.0,0.0
15777,2.0,120.0,361.0,340.78
15780,2.0,174.0,357.0,149.06
15781,2.0,280.0,305.0,131.06
15782,2.0,80.0,89.0,488.2
15783,0.0,0.0,10.0,0.0
15785,3.0,263.0,295.0,466.8
15787,1.0,35.0,61.0,456.0
15789,0.0,0.0,358.0,0.0
15790,0.0,0.0,10.0,0.0
15791,1.0,161.0,204.0,389.45
15793,2.0,254.0,268.0,329.48
15795,0.0,0.0,149.0,0.0
15796,7.0,301.0,302.0,338.23
15797,3.0,206.0,319.0,730.8
15799,2.0,259.0,334.0,281.96
15800,1.0,139.0,246.0,454.58
15801,2.0,63.0,109.0,463.36
15802,0.0,0.0,142.0,0.0
15803,0.0,0.0,51.0,0.0
15804,12.0,198.0,198.0,306.75
15805,12.0,341.0,364.0,429.81
15806,2.0,230.0,276.0,242.11
15807,1.0,27.0,77.0,268.3
15808,3.0,63.0,369.0,904.51
15809,4.0,266.0,302.0,79.24
15810,3.0,218.0,296.0,338.22
15811,5.0,343.0,365.0,385.75
15812,4.0,210.0,317.0,389.08
15813,1.0,32.0,239.0,533.26
15814,2.0,34.0,50.0,412.19
15815,4.0,196.0,259.0,418.4
15819,3.0,227.0,276.0,421.94
15820,0.0,0.0,319.0,0.0
15821,1.0,17.0,61.0,316.78
15822,1.0,356.0,359.0,445.27
15823,0.0,0.0,372.0,0.0
15825,0.0,0.0,172.0,0.0
15826,1.0,154.0,210.0,934.31
15827,10.0,299.0,372.0,164.52
15829,1.0,41.0,140.0,310.7
15830,0.0,0.0,37.0,0.0
15831,2.0,266.0,324.0,245.91
15832,0.0,0.0,254.0,0.0
15834,2.0,207.0,277.0,476.19
15835,3.0,286.0,330.0,217.66
15836,0.0,0.0,50.0,0.0
15837,0.0,0.0,64.0,0.0
15839,2.0,115.0,148.0,374.66
15840,1.0,114.0,172.0,113.82
15841,3.0,266.0,338.0,297.49
15843,0.0,0.0,303.0,0.0
15844,0.0,0.0,46.0,0.0
15845,7.0,320.0,337.0,486.92
15847,1.0,250.0,288.0,208.59
15850,1.0,149.0,168.0,119.97
15852,1.0,11.0,197.0,57.5
15853,0.0,0.0,51.0,0.0
15854,9.0,357.0,361.0,304.95
15855,4.0,127.0,263.0,154.11
15856,20.0,361.0,365.0,740.81
15857,0.0,0.0,18.0,0.0
15858,4.0,352.0,367.0,263.73
15860,7.0,328.0,368.0,124.94
15861,5.0,255.0,267.0,488.58
15862,3.0,365.0,373.0,159.55
15863,1.0,167.0,192.0,59.64
15864,5.0,294.0,316.0,338.78
15865,2.0,173.0,213.0,290.6
15866,0.0,0.0,101.0,0.0
15867,14.0,364.0,369.0,264.27
15869,0.0,0.0,277.0,0.0
15870,0.0,0.0,32.0,0.0
15872,0.0,0.0,14.0,0.0
15874,5.0,221.0,284.0,764.31
15877,1.0,16.0,17.0,251.02
15880,0.0,0.0,369.0,0.0
15881,2.0,52.0,364.0,193.47
15882,1.0,170.0,368.0,145.04
15883,1.0,31.0,33.0,252.72
15885,2.0,217.0,309.0,182.18
15886,0.0,0.0,60.0,0.0
15888,0.0,0.0,80.0,0.0
15889,1.0,213.0,369.0,148.95
15891,0.0,0.0,226.0,0.0
15894,1.0,116.0,369.0,106.81
15895,0.0,0.0,149.0,0.0
15897,0.0,0.0,194.0,0.0
15898,4.0,367.0,368.0,251.55
15899,0.0,0.0,368.0,0.0
15900,0.0,0.0,23.0,0.0
15901,2.0,138.0,154.0,126.7
15903,6.0,286.0,295.0,827.58
15904,0.0,0.0,8.0,0.0
15906,4.0,236.0,255.0,289.09
15907,2.0,207.0,210.0,358.14
15909,0.0,0.0,173.0,0.0
15910,7.0,316.0,316.0,154.67
15912,1.0,55.0,233.0,123.13
15916,6.0,350.0,366.0,215.94
15917,0.0,0.0,247.0,0.0
15918,1.0,81.0,271.0,192.23
15919,1.0,349.0,368.0,369.17
15920,0.0,0.0,154.0,0.0
15921,0.0,0.0,172.0,0.0
15922,0.0,0.0,373.0,0.0
15923,0.0,0.0,372.0,0.0
15925,0.0,0.0,194.0,0.0
15930,0.0,0.0,67.0,0.0
15932,7.0,285.0,289.0,311.16
15933,2.0,65.0,86.0,347.82
15935,1.0,2.0,241.0,108.04
15937,0.0,0.0,64.0,0.0
15938,4.0,211.0,323.0,82.42
15939,13.0,242.0,331.0,412.92
15940,0.0,0.0,311.0,0.0
15942,0.0,0.0,133.0,0.0
15944,0.0,0.0,276.0,0.0
15945,0.0,0.0,365.0,0.0
15947,0.0,0.0,82.0,0.0
15948,1.0,35.0,43.0,311.0
15949,1.0,55.0,71.0,127.68
15950,3.0,328.0,359.0,445.56
15951,1.0,277.0,285.0,333.05
15952,3.0,192.0,225.0,191.31
15953,7.0,354.0,369.0,207.08
15955,9.0,348.0,372.0,427.1
15957,0.0,0.0,31.0,0.0
15958,0.0,0.0,74.0,0.0
15963,1.0,26.0,45.0,190.72
15965,2.0,350.0,367.0,344.72
15967,1.0,295.0,318.0,245.03
15969,2.0,183.0,185.0,178.7
15970,0.0,0.0,303.0,0.0
15971,10.0,294.0,311.0,343.78
15973,0.0,0.0,366.0,0.0
15974,6.0,249.0,288.0,445.48
15975,0.0,0.0,84.0,0.0
15976,1.0,55.0,220.0,220.95
15977,1.0,22.0,39.0,699.1
15978,0.0,0.0,77.0,0.0
15981,7.0,287.0,311.0,448.35
15983,3.0,351.0,373.0,344.71
15984,9.0,366.0,368.0,301.66
15985,1.0,113.0,236.0,242.84
15986,0.0,0.0,30.0,0.0
15987,5.0,356.0,368.0,267.56
15988,0.0,0.0,19.0,0.0
15990,1.0,243.0,287.0,390.74
15992,0.0,0.0,3.0,0.0
15993,4.0,36.0,44.0,378.02
15994,0.0,0.0,54.0,0.0
15996,5.0,278.0,366.0,159.49
15998,4.0,326.0,362.0,556.64
16000,0.0,0.0,2.0,0.0
16003,3.0,330.0,359.0,518.12
16005,2.0,258.0,270.0,218.9
16006,0.0,0.0,211.0,0.0
16007,3.0,168.0,215.0,444.06
16008,2.0,181.0,204.0,169.82
16009,3.0,137.0,159.0,176.84
16010,2.0,117.0,362.0,148.7
16011,15.0,358.0,366.0,208.32
16012,2.0,120.0,155.0,525.12
16014,2.0,254.0,291.0,199.73
16015,2.0,46.0,49.0,202.31
16016,6.0,363.0,366.0,187.75
16017,0.0,0.0,47.0,0.0
16018,1.0,141.0,180.0,247.0
16019,8.0,318.0,364.0,445.89
16020,1.0,49.0,65.0,332.21
16022,0.0,0.0,260.0,0.0
16023,2.0,220.0,266.0,270.98
16024,0.0,0.0,12.0,0.0
16025,0.0,0.0,29.0,0.0
16026,0.0,0.0,43.0,0.0
16027,5.0,211.0,302.0,122.82
16030,0.0,0.0,309.0,0.0
16031,1.0,155.0,247.0,243.31
16033,17.0,364.0,369.0,509.46
16034,2.0,136.0,332.0,142.05
16036,1.0,176.0,263.0,570.19
16037,2.0,89.0,358.0,277.28
16038,2.0,194.0,201.0,77.41
16040,2.0,203.0,268.0,445.56
16041,1.0,111.0,141.0,426.6
16042,3.0,310.0,332.0,390.77
16043,3.0,280.0,317.0,155.38
16045,3.0,171.0,290.0,225.42
16048,0.0,0.0,373.0,0.0
16049,2.0,35.0,75.0,311.76
16050,0.0,0.0,173.0,0.0
16052,0.0,0.0,54.0,0.0
16053,1.0,90.0,122.0,387.76
16054,0.0,0.0,145.0,0.0
16055,0.0,0.0,220.0,0.0
16056,0.0,0.0,45.0,0.0
16057,3.0,268.0,284.0,526.38
16059,5.0,302.0,367.0,268.32
16062,3.0,355.0,364.0,302.02
16063,0.0,0.0,260.0,0.0
16065,0.0,0.0,365.0,0.0
16066,4.0,108.0,124.0,301.37
16070,1.0,10.0,32.0,165.3
16071,0.0,0.0,44.0,0.0
16072,0.0,0.0,288.0,0.0
16073,0.0,0.0,297.0,0.0
16076,8.0,205.0,208.0,241.16
16078,0.0,0.0,283.0,0.0
16079,2.0,24.0,40.0,421.89
16080,1.0,193.0,274.0,86.9
16081,4.0,310.0,366.0,662.32
16083,1.0,260.0,360.0,979.64
16084,0.0,0.0,299.0,0.0
16085,4.0,297.0,320.0,200.04
16086,4.0,308.0,367.0,236.03
16091,1.0,44.0,198.0,157.81
16092,2.0,140.0,254.0,253.5
16093,0.0,0.0,106.0,0.0
16094,2.0,208.0,219.0,413.06
16096,0.0,0.0,264.0,0.0
16097,0.0,0.0,240.0,0.0
16098,6.0,286.0,373.0,262.5
16099,2.0,175.0,225.0,206.8
16101,0.0,0.0,70.0,0.0
16102,2.0,86.0,128.0,501.19
16103,5.0,226.0,233.0,245.04
16104,0.0,0.0,61.0,0.0
16105,0.0,0.0,248.0,0.0
16106,0.0,0.0,65.0,0.0
16107,6.0,166.0,183.0,445.21
16108,0.0,0.0,84.0,0.0
16109,1.0,90.0,308.0,296.88
16110,2.0,266.0,311.0,463.89
16112,3.0,195.0,338.0,41.25
16113,0.0,0.0,183.0,0.0
16114,0.0,0.0,170.0,0.0
16115,7.0,283.0,292.0,218.45
16116,0.0,0.0,211.0,0.0
16117,0.0,0.0,189.0,0.0
16119,1.0,64.0,72.0,113.88
16120,0.0,0.0,59.0,0.0
16121,1.0,158.0,215.0,579.22
16122,3.0,293.0,366.0,192.9
16123,0.0,0.0,51.0,0.0
16124,0.0,0.0,317.0,0.0
16125,0.0,0.0,367.0,0.0
16127,0.0,0.0,39.0,0.0
16128,4.0,265.0,282.0,372.98
16131,3.0,188.0,239.0,816.73
16134,1.0,338.0,359.0,334.56
16135,0.0,0.0,262.0,0.0
16136,2.0,218.0,277.0,275.04
16139,2.0,188.0,206.0,247.8
16140,1.0,306.0,371.0,601.04
16141,0.0,0.0,88.0,0.0
16142,0.0,0.0,249.0,0.0
16143,5.0,366.0,369.0,413.84
16144,0.0,0.0,246.0,0.0
16145,10.0,351.0,359.0,349.67
16146,2.0,75.0,232.0,174.22
16147,0.0,0.0,133.0,0.0
16148,0.0,0.0,296.0,0.0
16149,1.0,138.0,142.0,116.84
16150,4.0,330.0,372.0,414.9
16152,0.0,0.0,268.0,0.0
16153,4.0,305.0,354.0,402.3
16156,8.0,302.0,310.0,352.28
16157,2.0,57.0,72.0,244.18
16159,0.0,0.0,281.0,0.0
16160,1.0,20.0,85.0,223.5
16161,18.0,367.0,368.0,300.63
16162,0.0,0.0,252.0,0.0
16163,1.0,133.0,365.0,415.0
16164,2.0,25.0,42.0,288.56
16169,3.0,67.0,75.0,411.84
16170,5.0,198.0,248.0,313.81
16171,0.0,0.0,59.0,0.0
16172,3.0,146.0,241.0,313.61
16173,5.0,83.0,98.0,197.79
16174,2.0,25.0,151.0,343.7
16175,3.0,146.0,240.0,254.91
16177,0.0,0.0,50.0,0.0
16178,0.0,0.0,138.0,0.0
16179,0.0,0.0,60.0,0.0
16181,0.0,0.0,73.0,0.0
16183,0.0,0.0,67.0,0.0
16184,5.0,147.0,211.0,202.11
16185,1.0,216.0,232.0,194.41
16186,9.0,350.0,372.0,411.03
16187,10.0,253.0,284.0,623.55
16188,3.0,198.0,242.0,276.74
16189,1.0,70.0,85.0,71.0
16190,0.0,0.0,40.0,0.0
16191,9.0,358.0,360.0,505.88
16193,0.0,0.0,236.0,0.0
16198,0.0,0.0,75.0,0.0
16200,1.0,160.0,164.0,530.05
16201,3.0,106.0,109.0,519.89
16202,0.0,0.0,360.0,0.0
16203,3.0,314.0,372.0,140.73
16204,0.0,0.0,23.0,0.0
16205,3.0,149.0,179.0,216.34
16206,3.0,273.0,327.0,125.25
16207,0.0,0.0,25.0,0.0
16208,1.0,245.0,289.0,166.67
16209,4.0,158.0,246.0,489.17
16210,16.0,372.0,373.0,1163.22
16211,0.0,0.0,88.0,0.0
16212,1.0,264.0,283.0,192.19
16213,0.0,0.0,78.0,0.0
16214,2.0,99.0,269.0,259.89
16215,0.0,0.0,80.0,0.0
16216,0.0,0.0,267.0,0.0
16217,1.0,47.0,282.0,121.25
16218,5.0,344.0,373.0,522.68
16221,2.0,331.0,367.0,349.06
16222,0.0,0.0,318.0,0.0
16224,3.0,192.0,249.0,375.94
16225,3.0,233.0,277.0,226.57
16226,2.0,32.0,235.0,62.16
16227,0.0,0.0,225.0,0.0
16229,1.0,125.0,212.0,652.4
16230,1.0,31.0,220.0,266.1
16232,2.0,172.0,215.0,312.21
16233,2.0,295.0,366.0,194.64
16235,4.0,292.0,332.0,189.66
16236,0.0,0.0,78.0,0.0
16239,1.0,133.0,189.0,66.3
16241,11.0,360.0,369.0,211.84
16242,6.0,269.0,277.0,565.31
16243,1.0,21.0,54.0,194.15
16244,1.0,161.0,372.0,466.12
16245,2.0,233.0,256.0,479.84
16247,0.0,0.0,170.0,0.0
16248,0.0,0.0,61.0,0.0
16249,4.0,187.0,239.0,246.31
16250,1.0,112.0,373.0,163.3
16255,7.0,349.0,365.0,320.81
16256,0.0,0.0,266.0,0.0
16257,0.0,0.0,176.0,0.0
16258,4.0,174.0,219.0,1042.76
16260,0.0,0.0,50.0,0.0
16261,3.0,229.0,246.0,163.96
16265,7.0,355.0,364.0,658.03
16266,5.0,133.0,206.0,120.72
16268,0.0,0.0,71.0,0.0
16270,0.0,0.0,353.0,0.0
16271,4.0,356.0,358.0,324.0
16272,0.0,0.0,116.0,0.0
16274,0.0,0.0,373.0,0.0
16275,0.0,0.0,196.0,0.0
16276,0.0,0.0,176.0,0.0
16278,0.0,0.0,100.0,0.0
16279,2.0,155.0,176.0,575.25
16281,0.0,0.0,72.0,0.0
16282,0.0,0.0,339.0,0.0
16283,4.0,203.0,208.0,323.25
16284,1.0,19.0,50.0,424.57
16287,0.0,0.0,169.0,0.0
16292,0.0,0.0,121.0,0.0
16293,5.0,346.0,367.0,374.05
16295,3.0,55.0,64.0,324.22
16297,0.0,0.0,268.0,0.0
16298,2.0,164.0,186.0,241.95
16302,0.0,0.0,126.0,0.0
16305,0.0,0.0,138.0,0.0
16306,5.0,154.0,367.0,112.83
16308,3.0,224.0,261.0,746.67
16309,1.0,134.0,240.0,372.37
16311,1.0,32.0,49.0,214.71
16313,1.0,46.0,49.0,106.53
16315,0.0,0.0,330.0,0.0
16316,6.0,294.0,358.0,438.45
16317,2.0,178.0,297.0,385.44
16318,0.0,0.0,35.0,0.0
16319,0.0,0.0,217.0,0.0
16320,1.0,41.0,213.0,185.78
16321,2.0,251.0,323.0,142.95
16322,1.0,35.0,36.0,113.67
16323,0.0,0.0,196.0,0.0
16324,1.0,49.0,177.0,262.12
16325,2.0,199.0,245.0,201.71
16326,12.0,329.0,334.0,236.98
16327,5.0,355.0,369.0,661.72
16330,1.0,95.0,112.0,202.95
16332,6.0,277.0,305.0,245.15
16337,0.0,0.0,36.0,0.0
16338,0.0,0.0,157.0,0.0
16339,0.0,0.0,284.0,0.0
16340,0.0,0.0,107.0,0.0
16341,2.0,177.0,201.0,587.11
16342,3.0,104.0,179.0,61.82
16343,0.0,0.0,16.0,0.0
16344,0.0,0.0,158.0,0.0
16345,0.0,0.0,44.0,0.0
16347,1.0,25.0,36.0,443.36
16348,5.0,208.0,240.0,202.75
16349,0.0,0.0,290.0,0.0
16350,3.0,312.0,333.0,246.59
16351,0.0,0.0,332.0,0.0
16352,1.0,20.0,37.0,289.52
16353,19.0,366.0,369.0,340.62
16354,1.0,10.0,73.0,29.7
16356,2.0,80.0,277.0,54.88
16357,2.0,180.0,213.0,260.49
16358,3.0,183.0,184.0,521.78
16359,8.0,324.0,331.0,207.32
16360,5.0,84.0,88.0,660.3
16361,3.0,62.0,71.0,187.24
16362,2.0,59.0,91.0,177.36
16363,0.0,0.0,53.0,0.0
16364,1.0,126.0,137.0,359.49
16365,7.0,350.0,367.0,200.08
16366,0.0,0.0,18.0,0.0
16367,1.0,325.0,362.0,633.58
16368,1.0,26.0,28.0,194.95
16369,2.0,178.0,196.0,599.6
16370,3.0,143.0,225.0,348.34
16372,0.0,0.0,33.0,0.0
16374,1.0,196.0,262.0,316.73
16376,1.0,9.0,17.0,112.76
16377,0.0,0.0,267.0,0.0
16378,2.0,63.0,310.0,109.38
16379,3.0,74.0,78.0,559.51
16380,0.0,0.0,61.0,0.0
16383,1.0,194.0,268.0,358.9
16384,1.0,174.0,263.0,175.4
16385,2.0,306.0,366.0,203.83
16386,1.0,225.0,253.0,256.1
16387,0.0,0.0,322.0,0.0
16389,3.0,230.0,283.0,420.81
16392,0.0,0.0,269.0,0.0
16393,12.0,367.0,369.0,238.45
16394,4.0,233.0,289.0,310.73
16395,4.0,270.0,330.0,296.44
16398,1.0,99.0,253.0,535.85
16399,1.0,216.0,235.0,230.16
16400,0.0,0.0,94.0,0.0
16401,11.0,326.0,327.0,328.22
16402,1.0,105.0,369.0,87.8
16403,0.0,0.0,312.0,0.0
16404,0.0,0.0,70.0,0.0
16405,1.0,8.0,310.0,160.4
16406,0.0,0.0,18.0,0.0
16407,8.0,300.0,312.0,232.96
16409,4.0,281.0,317.0,439.33
16411,1.0,350.0,369.0,83.15
16412,0.0,0.0,53.0,0.0
16413,0.0,0.0,56.0,0.0
16414,1.0,259.0,280.0,75.45
16415,0.0,0.0,44.0,0.0
16416,2.0,30.0,56.0,358.76
16418,2.0,182.0,226.0,264.68
16419,4.0,199.0,311.0,179.89
16423,0.0,0.0,24.0,0.0
16424,0.0,0.0,191.0,0.0
16425,0.0,0.0,302.0,0.0
16426,6.0,274.0,276.0,263.31
16427,1.0,21.0,284.0,131.26
16429,0.0,0.0,106.0,0.0
16430,0.0,0.0,57.0,0.0
16431,1.0,84.0,297.0,298.88
16432,0.0,0.0,64.0,0.0
16433,0.0,0.0,28.0,0.0
16434,6.0,270.0,299.0,186.88
16438,4.0,77.0,82.0,148.49
16440,4.0,207.0,214.0,842.05
16441,1.0,224.0,291.0,170.2
16442,2.0,359.0,360.0,232.56
16444,3.0,218.0,264.0,178.53
16445,0.0,0.0,33.0,0.0
16447,0.0,0.0,135.0,0.0
16448,0.0,0.0,198.0,0.0
16449,1.0,83.0,280.0,291.0
16450,0.0,0.0,149.0,0.0
16451,0.0,0.0,87.0,0.0
16454,1.0,20.0,64.0,1.0
16455,5.0,308.0,371.0,291.98
16456,4.0,274.0,373.0,342.74
16457,0.0,0.0,218.0,0.0
16458,17.0,358.0,360.0,193.46
16460,2.0,53.0,81.0,277.94
16461,0.0,0.0,177.0,0.0
16462,2.0,210.0,283.0,51.0
16463,3.0,183.0,204.0,367.68
16464,2.0,123.0,142.0,464.84
16466,6.0,259.0,292.0,248.63
16468,0.0,0.0,74.0,0.0
16469,2.0,223.0,246.0,186.78
16470,3.0,307.0,358.0,182.02
16471,0.0,0.0,274.0,0.0
16473,2.0,172.0,336.0,83.35
16474,5.0,138.0,145.0,303.19
16475,3.0,185.0,273.0,78.1
16477,6.0,308.0,371.0,378.14
16478,2.0,40.0,65.0,64.05
16479,0.0,0.0,10.0,0.0
